time_stamp,pm2.5_atm
2022-10-03T00:00:00Z,6.1555
2022-10-03T06:00:00Z,5.7095
2022-10-03T12:00:00Z,7.400499999999999
2022-10-03T18:00:00Z,4.433
2022-10-04T00:00:00Z,6.15
2022-10-04T06:00:00Z,4.961
2022-10-04T12:00:00Z,5.066
2022-10-04T18:00:00Z,4.6145
2022-10-05T00:00:00Z,8.131
2022-10-05T06:00:00Z,8.911
2022-10-05T12:00:00Z,12.558
2022-10-05T18:00:00Z,9.6705
2022-10-06T00:00:00Z,22.0425
2022-10-06T06:00:00Z,26.503999999999998
2022-10-06T12:00:00Z,20.2905
2022-10-06T18:00:00Z,1.561
2022-10-07T00:00:00Z,0.20350000000000001
2022-10-07T06:00:00Z,0.153
2022-10-07T12:00:00Z,2.4815
2022-10-07T18:00:00Z,0.8765000000000001
2022-10-08T00:00:00Z,11.068
2022-10-08T06:00:00Z,3.1505
2022-10-08T12:00:00Z,1.7475
2022-10-08T18:00:00Z,1.4415
2022-10-09T00:00:00Z,6.359999999999999
2022-10-09T06:00:00Z,4.1775
2022-10-09T12:00:00Z,8.785499999999999
2022-10-09T18:00:00Z,10.696000000000002
