time_stamp,pm2.5_atm
2022-10-03T00:00:00Z,1670.2379999999998
2022-10-03T06:00:00Z,1669.834
2022-10-03T12:00:00Z,1670.249
2022-10-03T18:00:00Z,1668.851
2022-10-04T00:00:00Z,1669.586
2022-10-04T06:00:00Z,1669.0339999999999
2022-10-04T12:00:00Z,1669.076
2022-10-04T18:00:00Z,1669.2459999999999
2022-10-05T00:00:00Z,1671.978
2022-10-05T06:00:00Z,1671.9905
2022-10-05T12:00:00Z,1672.9825
2022-10-05T18:00:00Z,1671.9655
2022-10-06T00:00:00Z,1678.075
2022-10-06T06:00:00Z,1680.4044999999999
2022-10-06T12:00:00Z,1677.0755000000001
2022-10-06T18:00:00Z,1667.266
2022-10-07T00:00:00Z,1666.478
2022-10-07T06:00:00Z,1833.385
2022-10-07T12:00:00Z,1824.4745
2022-10-07T18:00:00Z,1675.474
2022-10-08T00:00:00Z,1942.2845
2022-10-08T06:00:00Z,2107.9410000000003
2022-10-08T12:00:00Z,1818.0485
2022-10-08T18:00:00Z,1667.4685
2022-10-09T00:00:00Z,1669.9875
2022-10-09T06:00:00Z,1714.6795
2022-10-09T12:00:00Z,1725.0915
2022-10-09T18:00:00Z,1670.5069999999998
