time_stamp,pm2.5_atm
2022-07-04T00:00:00Z,8.393
2022-07-04T06:00:00Z,7.577500000000001
2022-07-04T12:00:00Z,7.8455
2022-07-04T18:00:00Z,4.4205
2022-07-05T00:00:00Z,10.876000000000001
2022-07-05T06:00:00Z,13.549999999999999
2022-07-05T12:00:00Z,14.712
2022-07-05T18:00:00Z,6.018
2022-07-06T00:00:00Z,5.5329999999999995
2022-07-06T06:00:00Z,3.415
2022-07-06T12:00:00Z,4.8765
2022-07-06T18:00:00Z,7.747
2022-07-07T00:00:00Z,8.3865
2022-07-07T06:00:00Z,11.244
2022-07-07T12:00:00Z,10.029
2022-07-07T18:00:00Z,7.6215
2022-07-08T00:00:00Z,8.850999999999999
2022-07-08T06:00:00Z,10.991
2022-07-08T12:00:00Z,9.2015
2022-07-08T18:00:00Z,6.21
2022-07-09T00:00:00Z,8.530000000000001
2022-07-09T06:00:00Z,9.427
2022-07-09T12:00:00Z,5.2745
2022-07-09T18:00:00Z,4.466
2022-07-10T00:00:00Z,7.1765
2022-07-10T06:00:00Z,5.169499999999999
2022-07-10T12:00:00Z,5.984500000000001
2022-07-10T18:00:00Z,6.5145
