time_stamp,pm2.5_atm
2022-07-04T00:00:00Z,10.902000000000001
2022-07-04T06:00:00Z,11.833
2022-07-04T12:00:00Z,12.91
2022-07-04T18:00:00Z,6.4125
2022-07-05T00:00:00Z,24.7495
2022-07-05T06:00:00Z,23.759500000000003
2022-07-05T12:00:00Z,22.630499999999998
2022-07-05T18:00:00Z,8.8295
2022-07-06T00:00:00Z,9.2375
2022-07-06T06:00:00Z,5.591
2022-07-06T12:00:00Z,7.554
2022-07-06T18:00:00Z,10.702
2022-07-07T00:00:00Z,13.5425
2022-07-07T06:00:00Z,18.643
2022-07-07T12:00:00Z,16.3
2022-07-07T18:00:00Z,11.23
2022-07-08T00:00:00Z,14.288
2022-07-08T06:00:00Z,17.384
2022-07-08T12:00:00Z,14.3035
2022-07-08T18:00:00Z,9.5245
2022-07-09T00:00:00Z,12.8965
2022-07-09T06:00:00Z,14.8915
2022-07-09T12:00:00Z,8.6965
2022-07-09T18:00:00Z,8.977
2022-07-10T00:00:00Z,10.6125
2022-07-10T06:00:00Z,8.8585
2022-07-10T12:00:00Z,9.651
2022-07-10T18:00:00Z,12.0635
